year, month, day,    SST,   SSTA,     HS,    DHW, BAA
2001, 3,16,  29.19,   0.34,   0.29,   0.95,   1
2001, 3,17,  29.23,   0.38,   0.33,   0.95,   1
2001, 3,18,  29.11,   0.26,   0.21,   0.95,   1
2001, 3,19,  29.12,   0.26,   0.22,   0.95,   1
2001, 3,20,  29.53,   0.67,   0.63,   0.95,   1
2001, 3,21,  29.34,   0.48,   0.44,   0.95,   1
2001, 3,22,  29.38,   0.52,   0.48,   0.95,   1
2001, 3,23,  29.38,   0.52,   0.48,   0.95,   1
2001, 3,24,  29.63,   0.77,   0.73,   0.95,   1
2001, 3,25,  29.38,   0.51,   0.48,   0.77,   1
2001, 3,26,  29.32,   0.45,   0.42,   0.62,   1
2001, 3,27,  29.41,   0.54,   0.51,   0.47,   1
2001, 3,28,  29.38,   0.51,   0.48,   0.47,   1
2001, 3,29,  29.39,   0.52,   0.49,   0.47,   1
2001, 3,30,  29.99,   1.12,   1.09,   0.62,   2
2001, 3,31,  29.75,   0.87,   0.85,   0.62,   1
2001, 4, 1,  29.77,   0.89,   0.87,   0.62,   1
2001, 4, 2,  29.60,   0.72,   0.70,   0.62,   1
2001, 4, 3,  29.53,   0.65,   0.63,   0.62,   1
2001, 4, 4,  29.49,   0.61,   0.59,   0.46,   1
2001, 4, 5,  29.47,   0.59,   0.57,   0.46,   1
2001, 4, 6,  29.42,   0.53,   0.52,   0.46,   1
2001, 4, 7,  30.10,   1.21,   1.20,   0.63,   2
2001, 4, 8,  29.83,   0.94,   0.93,   0.63,   1
2001, 4, 9,  29.89,   1.00,   0.99,   0.63,   1
2001, 4,10,  29.64,   0.75,   0.74,   0.63,   1
2001, 4,11,  29.51,   0.62,   0.61,   0.63,   1
2001, 4,12,  29.19,   0.29,   0.29,   0.63,   1
2001, 4,13,  28.75,  -0.15,  -0.15,   0.63,   0
2001, 4,14,  28.70,  -0.20,  -0.20,   0.63,   0
2001, 4,15,  28.78,  -0.12,  -0.12,   0.63,   0
2001, 4,16,  28.76,  -0.13,  -0.14,   0.63,   0
2001, 4,17,  29.09,   0.22,   0.19,   0.63,   1
2001, 4,18,  28.83,  -0.03,  -0.07,   0.63,   0
2001, 4,19,  29.12,   0.28,   0.22,   0.63,   1
2001, 4,20,  29.40,   0.57,   0.50,   0.63,   1
2001, 4,21,  29.60,   0.79,   0.70,   0.63,   1
2001, 4,22,  29.59,   0.79,   0.69,   0.63,   1
2001, 4,23,  29.69,   0.90,   0.79,   0.63,   1
2001, 4,24,  29.56,   0.79,   0.66,   0.63,   1
2001, 4,25,  29.48,   0.72,   0.58,   0.63,   1
2001, 4,26,  29.39,   0.65,   0.49,   0.63,   1
2001, 4,27,  29.43,   0.70,   0.53,   0.63,   1
2001, 4,28,  29.27,   0.56,   0.37,   0.63,   1
2001, 4,29,  29.49,   0.79,   0.59,   0.48,   1
2001, 4,30,  29.61,   0.92,   0.71,   0.48,   1
2001, 5, 1,  29.69,   1.02,   0.79,   0.48,   1
2001, 5, 2,  29.74,   1.08,   0.84,   0.48,   1
2001, 5, 3,  29.96,   1.32,   1.06,   0.64,   2
2001, 5, 4,  29.85,   1.22,   0.95,   0.64,   1
2001, 5, 5,  29.55,   0.94,   0.65,   0.64,   1
2001, 5, 6,  29.60,   1.00,   0.70,   0.64,   1
2001, 5, 7,  29.39,   0.81,   0.49,   0.64,   1
2001, 5, 8,  29.17,   0.60,   0.27,   0.64,   1
2001, 5, 9,  29.28,   0.72,   0.38,   0.64,   1
2001, 5,10,  29.31,   0.77,   0.41,   0.64,   1
2001, 5,11,  29.39,   0.86,   0.49,   0.64,   1
2001, 5,12,  29.37,   0.86,   0.47,   0.64,   1
2001, 5,13,  29.28,   0.78,   0.38,   0.64,   1
2001, 5,14,  29.21,   0.73,   0.31,   0.64,   1
2001, 5,15,  29.15,   0.68,   0.25,   0.48,   1
2001, 5,16,  29.34,   0.88,   0.44,   0.48,   1
2001, 5,17,  29.19,   0.75,   0.29,   0.48,   1
2001, 5,18,  28.96,   0.53,   0.06,   0.48,   1
2001, 5,19,  28.72,   0.30,  -0.18,   0.48,   0
2001, 5,20,  28.73,   0.32,  -0.17,   0.48,   0
2001, 5,21,  28.76,   0.37,  -0.14,   0.48,   0
2001, 5,22,  28.53,   0.15,  -0.37,   0.48,   0
2001, 5,23,  28.54,   0.17,  -0.36,   0.48,   0
2001, 5,24,  28.51,   0.16,  -0.39,   0.48,   0
2001, 5,25,  28.50,   0.16,  -0.40,   0.48,   0
2001, 5,26,  28.96,   0.63,   0.06,   0.48,   1
2001, 5,27,  28.52,   0.20,  -0.38,   0.48,   0
2001, 5,28,  28.38,   0.08,  -0.52,   0.48,   0
2001, 5,29,  28.70,   0.41,  -0.20,   0.48,   0
2001, 5,30,  28.81,   0.53,  -0.09,   0.48,   0
2001, 5,31,  28.65,   0.39,  -0.25,   0.48,   0
2001, 6, 1,  28.54,   0.29,  -0.36,   0.48,   0
2001, 6, 2,  28.32,   0.08,  -0.58,   0.48,   0
2001, 6, 3,  28.37,   0.15,  -0.53,   0.48,   0
2001, 6, 4,  28.68,   0.47,  -0.22,   0.48,   0
2001, 6, 5,  28.57,   0.37,  -0.33,   0.48,   0
2001, 6, 6,  28.84,   0.65,  -0.06,   0.48,   0
2001, 6, 7,  28.61,   0.44,  -0.29,   0.48,   0
2001, 6, 8,  28.61,   0.45,  -0.29,   0.48,   0
2001, 6, 9,  27.99,  -0.16,  -0.91,   0.48,   0
2001, 6,10,  27.96,  -0.17,  -0.94,   0.48,   0
2001, 6,11,  27.98,  -0.14,  -0.92,   0.48,   0
2001, 6,12,  28.04,  -0.07,  -0.86,   0.48,   0
2001, 6,13,  28.44,   0.34,  -0.46,   0.48,   0
2001, 6,14,  28.51,   0.43,  -0.39,   0.48,   0
2001, 6,15,  28.42,   0.35,  -0.48,   0.48,   0
2001, 6,16,  28.35,   0.30,  -0.55,   0.48,   0
2001, 6,17,  28.35,   0.32,  -0.55,   0.48,   0
2001, 6,18,  28.42,   0.41,  -0.48,   0.48,   0
2001, 6,19,  28.47,   0.48,  -0.43,   0.48,   0
2001, 6,20,  28.53,   0.56,  -0.37,   0.48,   0
2001, 6,21,  28.54,   0.60,  -0.36,   0.48,   0
2001, 6,22,  28.49,   0.57,  -0.41,   0.32,   0
2001, 6,23,  28.64,   0.74,  -0.26,   0.32,   0
2001, 6,24,  28.33,   0.45,  -0.57,   0.32,   0
2001, 6,25,  28.26,   0.40,  -0.64,   0.32,   0
2001, 6,26,  28.28,   0.44,  -0.62,   0.32,   0
2001, 6,27,  28.50,   0.68,  -0.40,   0.32,   0
2001, 6,28,  28.44,   0.64,  -0.46,   0.32,   0
2001, 6,29,  28.43,   0.65,  -0.47,   0.32,   0
2001, 6,30,  28.21,   0.45,  -0.69,   0.15,   0
2001, 7, 1,  28.18,   0.45,  -0.72,   0.15,   0
2001, 7, 2,  28.17,   0.46,  -0.73,   0.15,   0
2001, 7, 3,  28.27,   0.58,  -0.63,   0.15,   0
2001, 7, 4,  28.23,   0.56,  -0.67,   0.15,   0
2001, 7, 5,  28.51,   0.86,  -0.39,   0.15,   0
2001, 7, 6,  28.67,   1.04,  -0.23,   0.15,   0
2001, 7, 7,  28.65,   1.04,  -0.25,   0.15,   0
2001, 7, 8,  28.55,   0.96,  -0.35,   0.15,   0
2001, 7, 9,  28.48,   0.91,  -0.42,   0.15,   0
2001, 7,10,  28.51,   0.97,  -0.39,   0.15,   0
2001, 7,11,  28.55,   1.03,  -0.35,   0.15,   0
2001, 7,12,  28.46,   0.96,  -0.44,   0.15,   0
2001, 7,13,  28.28,   0.80,  -0.62,   0.15,   0
2001, 7,14,  28.27,   0.81,  -0.63,   0.15,   0
2001, 7,15,  28.40,   0.96,  -0.50,   0.15,   0
2001, 7,16,  28.47,   1.04,  -0.43,   0.15,   0
2001, 7,17,  28.46,   1.03,  -0.44,   0.15,   0
2001, 7,18,  28.44,   1.02,  -0.46,   0.15,   0
2001, 7,19,  28.54,   1.13,  -0.36,   0.15,   0
2001, 7,20,  28.51,   1.10,  -0.39,   0.15,   0
2001, 7,21,  28.27,   0.87,  -0.63,   0.15,   0
2001, 7,22,  28.26,   0.87,  -0.64,   0.15,   0
2001, 7,23,  28.25,   0.86,  -0.65,   0.15,   0
2001, 7,24,  28.06,   0.68,  -0.84,   0.15,   0
2001, 7,25,  28.00,   0.63,  -0.90,   0.15,   0
2001, 7,26,  27.97,   0.60,  -0.93,   0.00,   0
2001, 7,27,  28.04,   0.68,  -0.86,   0.00,   0
2001, 7,28,  27.82,   0.47,  -1.08,   0.00,   0
2001, 7,29,  27.90,   0.55,  -1.00,   0.00,   0
2001, 7,30,  27.90,   0.56,  -1.00,   0.00,   0
2001, 7,31,  27.82,   0.49,  -1.08,   0.00,   0
2001, 8, 1,  27.50,   0.18,  -1.40,   0.00,   0
2001, 8, 2,  27.42,   0.10,  -1.48,   0.00,   0
2001, 8, 3,  27.69,   0.38,  -1.21,   0.00,   0
2001, 8, 4,  27.64,   0.34,  -1.26,   0.00,   0
2001, 8, 5,  27.62,   0.32,  -1.28,   0.00,   0
2001, 8, 6,  27.45,   0.16,  -1.45,   0.00,   0
2001, 8, 7,  27.51,   0.23,  -1.39,   0.00,   0
2001, 8, 8,  27.43,   0.15,  -1.47,   0.00,   0
2001, 8, 9,  27.34,   0.07,  -1.56,   0.00,   0
2001, 8,10,  27.42,   0.16,  -1.48,   0.00,   0
2001, 8,11,  27.47,   0.21,  -1.43,   0.00,   0
2001, 8,12,  27.59,   0.34,  -1.31,   0.00,   0
2001, 8,13,  27.79,   0.55,  -1.11,   0.00,   0
2001, 8,14,  27.84,   0.60,  -1.06,   0.00,   0
2001, 8,15,  28.01,   0.78,  -0.89,   0.00,   0
2001, 8,16,  27.97,   0.73,  -0.93,   0.00,   0
2001, 8,17,  27.99,   0.74,  -0.91,   0.00,   0
2001, 8,18,  27.91,   0.65,  -0.99,   0.00,   0
2001, 8,19,  27.72,   0.46,  -1.18,   0.00,   0
2001, 8,20,  27.69,   0.42,  -1.21,   0.00,   0
2001, 8,21,  27.68,   0.40,  -1.22,   0.00,   0
2001, 8,22,  27.88,   0.59,  -1.02,   0.00,   0
2001, 8,23,  27.92,   0.62,  -0.98,   0.00,   0
2001, 8,24,  28.00,   0.69,  -0.90,   0.00,   0
2001, 8,25,  27.61,   0.30,  -1.29,   0.00,   0
2001, 8,26,  27.40,   0.08,  -1.50,   0.00,   0
2001, 8,27,  27.36,   0.03,  -1.54,   0.00,   0
2001, 8,28,  27.46,   0.12,  -1.44,   0.00,   0
2001, 8,29,  27.61,   0.26,  -1.29,   0.00,   0
2001, 8,30,  27.77,   0.41,  -1.13,   0.00,   0
2001, 8,31,  27.90,   0.54,  -1.00,   0.00,   0
2001, 9, 1,  28.08,   0.71,  -0.82,   0.00,   0
2001, 9, 2,  28.08,   0.70,  -0.82,   0.00,   0
2001, 9, 3,  28.09,   0.70,  -0.81,   0.00,   0
2001, 9, 4,  27.75,   0.35,  -1.15,   0.00,   0
2001, 9, 5,  27.76,   0.35,  -1.14,   0.00,   0
2001, 9, 6,  27.81,   0.40,  -1.09,   0.00,   0
2001, 9, 7,  27.61,   0.19,  -1.29,   0.00,   0
2001, 9, 8,  27.05,  -0.38,  -1.85,   0.00,   0
2001, 9, 9,  27.49,   0.05,  -1.41,   0.00,   0
2001, 9,10,  27.46,   0.01,  -1.44,   0.00,   0
2001, 9,11,  27.54,   0.08,  -1.36,   0.00,   0
2001, 9,12,  27.45,  -0.01,  -1.45,   0.00,   0
2001, 9,13,  27.39,  -0.08,  -1.51,   0.00,   0
2001, 9,14,  27.41,  -0.07,  -1.49,   0.00,   0
2001, 9,15,  27.54,   0.05,  -1.36,   0.00,   0
2001, 9,16,  27.63,   0.13,  -1.27,   0.00,   0
2001, 9,17,  27.62,   0.11,  -1.28,   0.00,   0
2001, 9,18,  27.68,   0.16,  -1.22,   0.00,   0
2001, 9,19,  27.44,  -0.09,  -1.46,   0.00,   0
2001, 9,20,  27.37,  -0.17,  -1.53,   0.00,   0
2001, 9,21,  27.19,  -0.36,  -1.71,   0.00,   0
2001, 9,22,  27.02,  -0.54,  -1.88,   0.00,   0
2001, 9,23,  27.46,  -0.11,  -1.44,   0.00,   0
2001, 9,24,  27.56,  -0.02,  -1.34,   0.00,   0
2001, 9,25,  27.52,  -0.07,  -1.38,   0.00,   0
2001, 9,26,  27.33,  -0.27,  -1.57,   0.00,   0
2001, 9,27,  27.41,  -0.20,  -1.49,   0.00,   0
2001, 9,28,  27.81,   0.19,  -1.09,   0.00,   0
2001, 9,29,  27.72,   0.09,  -1.18,   0.00,   0
2001, 9,30,  27.66,   0.02,  -1.24,   0.00,   0
2001,10, 1,  27.44,  -0.21,  -1.46,   0.00,   0
2001,10, 2,  27.04,  -0.62,  -1.86,   0.00,   0
2001,10, 3,  27.04,  -0.63,  -1.86,   0.00,   0
2001,10, 4,  27.14,  -0.54,  -1.76,   0.00,   0
2001,10, 5,  27.26,  -0.43,  -1.64,   0.00,   0
2001,10, 6,  27.55,  -0.15,  -1.35,   0.00,   0
2001,10, 7,  27.57,  -0.14,  -1.33,   0.00,   0
2001,10, 8,  27.45,  -0.27,  -1.45,   0.00,   0
2001,10, 9,  27.61,  -0.12,  -1.29,   0.00,   0
2001,10,10,  27.79,   0.05,  -1.11,   0.00,   0
2001,10,11,  27.89,   0.14,  -1.01,   0.00,   0
2001,10,12,  28.17,   0.41,  -0.73,   0.00,   0
2001,10,13,  28.28,   0.51,  -0.62,   0.00,   0
2001,10,14,  28.42,   0.64,  -0.48,   0.00,   0
2001,10,15,  28.13,   0.34,  -0.77,   0.00,   0
2001,10,16,  28.11,   0.30,  -0.79,   0.00,   0
2001,10,17,  27.58,  -0.24,  -1.32,   0.00,   0
2001,10,18,  27.40,  -0.44,  -1.50,   0.00,   0
2001,10,19,  27.71,  -0.14,  -1.19,   0.00,   0
2001,10,20,  28.15,   0.28,  -0.75,   0.00,   0
2001,10,21,  28.46,   0.58,  -0.44,   0.00,   0
2001,10,22,  28.42,   0.52,  -0.48,   0.00,   0
2001,10,23,  28.44,   0.53,  -0.46,   0.00,   0
2001,10,24,  28.53,   0.60,  -0.37,   0.00,   0
2001,10,25,  28.44,   0.50,  -0.46,   0.00,   0
2001,10,26,  27.89,  -0.07,  -1.01,   0.00,   0
2001,10,27,  27.73,  -0.25,  -1.17,   0.00,   0
2001,10,28,  28.25,   0.26,  -0.65,   0.00,   0
2001,10,29,  28.35,   0.34,  -0.55,   0.00,   0
2001,10,30,  28.32,   0.30,  -0.58,   0.00,   0
2001,10,31,  28.24,   0.20,  -0.66,   0.00,   0
2001,11, 1,  28.21,   0.16,  -0.69,   0.00,   0
2001,11, 2,  28.11,   0.04,  -0.79,   0.00,   0
2001,11, 3,  27.87,  -0.21,  -1.03,   0.00,   0
2001,11, 4,  27.89,  -0.21,  -1.01,   0.00,   0
2001,11, 5,  28.14,   0.02,  -0.76,   0.00,   0
2001,11, 6,  28.12,  -0.01,  -0.78,   0.00,   0
2001,11, 7,  28.06,  -0.09,  -0.84,   0.00,   0
2001,11, 8,  27.74,  -0.42,  -1.16,   0.00,   0
2001,11, 9,  27.67,  -0.51,  -1.23,   0.00,   0
2001,11,10,  27.62,  -0.57,  -1.28,   0.00,   0
2001,11,11,  27.68,  -0.53,  -1.22,   0.00,   0
2001,11,12,  27.73,  -0.49,  -1.17,   0.00,   0
2001,11,13,  28.62,   0.38,  -0.28,   0.00,   0
2001,11,14,  28.62,   0.37,  -0.28,   0.00,   0
2001,11,15,  28.71,   0.44,  -0.19,   0.00,   0
2001,11,16,  28.63,   0.35,  -0.27,   0.00,   0
2001,11,17,  28.66,   0.37,  -0.24,   0.00,   0
2001,11,18,  28.66,   0.36,  -0.24,   0.00,   0
2001,11,19,  28.68,   0.38,  -0.22,   0.00,   0
2001,11,20,  28.68,   0.37,  -0.22,   0.00,   0
2001,11,21,  28.32,  -0.00,  -0.58,   0.00,   0
2001,11,22,  28.29,  -0.04,  -0.61,   0.00,   0
2001,11,23,  28.26,  -0.08,  -0.64,   0.00,   0
2001,11,24,  28.26,  -0.09,  -0.64,   0.00,   0
2001,11,25,  28.07,  -0.29,  -0.83,   0.00,   0
2001,11,26,  27.98,  -0.39,  -0.92,   0.00,   0
2001,11,27,  28.22,  -0.15,  -0.68,   0.00,   0
2001,11,28,  28.36,  -0.02,  -0.54,   0.00,   0
2001,11,29,  28.21,  -0.18,  -0.69,   0.00,   0
2001,11,30,  28.35,  -0.05,  -0.55,   0.00,   0
2001,12, 1,  28.63,   0.22,  -0.27,   0.00,   0
2001,12, 2,  28.49,   0.07,  -0.41,   0.00,   0
2001,12, 3,  28.49,   0.06,  -0.41,   0.00,   0
2001,12, 4,  28.41,  -0.02,  -0.49,   0.00,   0
2001,12, 5,  28.21,  -0.23,  -0.69,   0.00,   0
2001,12, 6,  27.89,  -0.56,  -1.01,   0.00,   0
2001,12, 7,  27.86,  -0.60,  -1.04,   0.00,   0
2001,12, 8,  27.86,  -0.61,  -1.04,   0.00,   0
2001,12, 9,  27.90,  -0.58,  -1.00,   0.00,   0
2001,12,10,  27.93,  -0.56,  -0.97,   0.00,   0
2001,12,11,  28.04,  -0.46,  -0.86,   0.00,   0
2001,12,12,  27.94,  -0.56,  -0.96,   0.00,   0
2001,12,13,  28.66,   0.15,  -0.24,   0.00,   0
2001,12,14,  28.61,   0.09,  -0.29,   0.00,   0
2001,12,15,  28.60,   0.07,  -0.30,   0.00,   0
2001,12,16,  28.79,   0.25,  -0.11,   0.00,   0
2001,12,17,  29.00,   0.46,   0.10,   0.00,   1
2001,12,18,  29.53,   0.98,   0.63,   0.00,   1
2001,12,19,  29.55,   0.99,   0.65,   0.00,   1
2001,12,20,  29.58,   1.02,   0.68,   0.00,   1
2001,12,21,  29.51,   0.94,   0.61,   0.00,   1
2001,12,22,  29.46,   0.88,   0.56,   0.00,   1
2001,12,23,  29.54,   0.96,   0.64,   0.00,   1
2001,12,24,  29.63,   1.04,   0.73,   0.00,   1
2001,12,25,  29.80,   1.21,   0.90,   0.00,   1
2001,12,26,  29.60,   1.00,   0.70,   0.00,   1
2001,12,27,  29.46,   0.85,   0.56,   0.00,   1
2001,12,28,  29.46,   0.85,   0.56,   0.00,   1
2001,12,29,  29.45,   0.83,   0.55,   0.00,   1
2001,12,30,  29.42,   0.79,   0.52,   0.00,   1
2001,12,31,  29.38,   0.75,   0.48,   0.00,   1
2002, 1, 1,  29.41,   0.77,   0.51,   0.00,   1
2002, 1, 2,  29.45,   0.80,   0.55,   0.00,   1
2002, 1, 3,  29.35,   0.70,   0.45,   0.00,   1
2002, 1, 4,  29.98,   1.32,   1.08,   0.15,   2
2002, 1, 5,  30.06,   1.39,   1.16,   0.32,   2
2002, 1, 6,  29.57,   0.90,   0.67,   0.32,   1
2002, 1, 7,  29.33,   0.65,   0.43,   0.32,   1
2002, 1, 8,  29.37,   0.69,   0.47,   0.32,   1
2002, 1, 9,  29.37,   0.68,   0.47,   0.32,   1
2002, 1,10,  29.42,   0.72,   0.52,   0.32,   1
2002, 1,11,  29.42,   0.72,   0.52,   0.32,   1
2002, 1,12,  29.45,   0.74,   0.55,   0.32,   1
2002, 1,13,  29.42,   0.70,   0.52,   0.32,   1
2002, 1,14,  29.31,   0.59,   0.41,   0.32,   1
2002, 1,15,  29.29,   0.56,   0.39,   0.32,   1
2002, 1,16,  29.21,   0.47,   0.31,   0.32,   1
2002, 1,17,  29.13,   0.39,   0.23,   0.32,   1
2002, 1,18,  28.95,   0.20,   0.05,   0.32,   1
2002, 1,19,  29.40,   0.65,   0.50,   0.32,   1
2002, 1,20,  29.40,   0.64,   0.50,   0.32,   1
2002, 1,21,  29.44,   0.68,   0.54,   0.32,   1
2002, 1,22,  29.39,   0.62,   0.49,   0.32,   1
2002, 1,23,  29.44,   0.67,   0.54,   0.32,   1
2002, 1,24,  29.25,   0.47,   0.35,   0.32,   1
2002, 1,25,  29.39,   0.61,   0.49,   0.32,   1
2002, 1,26,  29.44,   0.65,   0.54,   0.32,   1
2002, 1,27,  29.52,   0.72,   0.62,   0.32,   1
2002, 1,28,  29.44,   0.64,   0.54,   0.32,   1
2002, 1,29,  29.40,   0.59,   0.50,   0.32,   1
2002, 1,30,  29.47,   0.66,   0.57,   0.32,   1
2002, 1,31,  29.44,   0.62,   0.54,   0.32,   1
2002, 2, 1,  29.39,   0.57,   0.49,   0.32,   1
2002, 2, 2,  29.28,   0.45,   0.38,   0.32,   1
2002, 2, 3,  29.24,   0.41,   0.34,   0.32,   1
2002, 2, 4,  29.18,   0.34,   0.28,   0.32,   1
2002, 2, 5,  29.50,   0.65,   0.60,   0.32,   1
2002, 2, 6,  29.69,   0.84,   0.79,   0.32,   1
2002, 2, 7,  29.73,   0.87,   0.83,   0.32,   1
2002, 2, 8,  29.70,   0.84,   0.80,   0.32,   1
2002, 2, 9,  29.60,   0.73,   0.70,   0.32,   1
2002, 2,10,  29.92,   1.05,   1.02,   0.47,   2
2002, 2,11,  29.88,   1.00,   0.98,   0.47,   1
2002, 2,12,  29.87,   0.99,   0.97,   0.47,   1
2002, 2,13,  29.85,   0.96,   0.95,   0.47,   1
2002, 2,14,  29.83,   0.94,   0.93,   0.47,   1
2002, 2,15,  29.73,   0.83,   0.83,   0.47,   1
2002, 2,16,  29.66,   0.76,   0.76,   0.47,   1
2002, 2,17,  29.64,   0.74,   0.74,   0.47,   1
2002, 2,18,  29.62,   0.73,   0.72,   0.47,   1
2002, 2,19,  29.57,   0.68,   0.67,   0.47,   1
2002, 2,20,  29.50,   0.61,   0.60,   0.47,   1
2002, 2,21,  29.63,   0.74,   0.73,   0.47,   1
2002, 2,22,  29.62,   0.73,   0.72,   0.47,   1
2002, 2,23,  29.69,   0.80,   0.79,   0.47,   1
2002, 2,24,  29.60,   0.72,   0.70,   0.47,   1
2002, 2,25,  29.66,   0.78,   0.76,   0.47,   1
2002, 2,26,  29.64,   0.76,   0.74,   0.47,   1
2002, 2,27,  29.64,   0.76,   0.74,   0.47,   1
2002, 2,28,  29.57,   0.69,   0.67,   0.47,   1
2002, 3, 1,  29.82,   0.94,   0.92,   0.47,   1
2002, 3, 2,  29.89,   1.02,   0.99,   0.47,   1
2002, 3, 3,  29.84,   0.97,   0.94,   0.47,   1
2002, 3, 4,  29.75,   0.88,   0.85,   0.47,   1
2002, 3, 5,  29.74,   0.87,   0.84,   0.47,   1
2002, 3, 6,  29.72,   0.85,   0.82,   0.47,   1
2002, 3, 7,  29.66,   0.80,   0.76,   0.47,   1
2002, 3, 8,  29.66,   0.80,   0.76,   0.47,   1
2002, 3, 9,  29.68,   0.82,   0.78,   0.47,   1
2002, 3,10,  30.27,   1.41,   1.37,   0.66,   2
2002, 3,11,  30.19,   1.33,   1.29,   0.85,   2
2002, 3,12,  30.37,   1.51,   1.47,   1.06,   2
2002, 3,13,  30.39,   1.54,   1.49,   1.27,   2
2002, 3,14,  30.75,   1.90,   1.85,   1.53,   2
2002, 3,15,  30.69,   1.84,   1.79,   1.79,   2
2002, 3,16,  30.44,   1.59,   1.54,   2.01,   2
2002, 3,17,  30.42,   1.57,   1.52,   2.23,   2
2002, 3,18,  29.99,   1.14,   1.09,   2.38,   2
2002, 3,19,  29.39,   0.53,   0.49,   2.38,   1
2002, 3,20,  29.49,   0.63,   0.59,   2.38,   1
2002, 3,21,  29.54,   0.68,   0.64,   2.38,   1
2002, 3,22,  29.57,   0.71,   0.67,   2.38,   1
2002, 3,23,  29.50,   0.64,   0.60,   2.38,   1
2002, 3,24,  29.46,   0.60,   0.56,   2.38,   1
2002, 3,25,  29.41,   0.54,   0.51,   2.38,   1
2002, 3,26,  29.38,   0.51,   0.48,   2.38,   1
2002, 3,27,  29.67,   0.80,   0.77,   2.38,   1
2002, 3,28,  29.58,   0.71,   0.68,   2.38,   1
2002, 3,29,  29.51,   0.64,   0.61,   2.23,   1
2002, 3,30,  29.50,   0.63,   0.60,   2.06,   1
2002, 3,31,  29.56,   0.68,   0.66,   2.06,   1
2002, 4, 1,  29.68,   0.80,   0.78,   2.06,   1
2002, 4, 2,  29.74,   0.86,   0.84,   2.06,   1
2002, 4, 3,  29.75,   0.87,   0.85,   2.06,   1
2002, 4, 4,  29.71,   0.83,   0.81,   2.06,   1
2002, 4, 5,  29.52,   0.64,   0.62,   2.06,   1
2002, 4, 6,  29.52,   0.63,   0.62,   2.06,   1
2002, 4, 7,  29.56,   0.67,   0.66,   2.06,   1
2002, 4, 8,  29.69,   0.80,   0.79,   2.06,   1
2002, 4, 9,  29.66,   0.77,   0.76,   2.06,   1
2002, 4,10,  29.75,   0.86,   0.85,   2.06,   1
2002, 4,11,  29.69,   0.80,   0.79,   2.06,   1
2002, 4,12,  29.62,   0.72,   0.72,   2.06,   1
2002, 4,13,  29.56,   0.66,   0.66,   2.06,   1
2002, 4,14,  29.49,   0.59,   0.59,   2.06,   1
2002, 4,15,  29.74,   0.84,   0.84,   2.06,   1
2002, 4,16,  29.85,   0.96,   0.95,   2.06,   1
2002, 4,17,  29.89,   1.02,   0.99,   2.06,   1
2002, 4,18,  29.95,   1.09,   1.05,   2.21,   2
2002, 4,19,  29.99,   1.15,   1.09,   2.37,   2
2002, 4,20,  29.97,   1.14,   1.07,   2.52,   2
2002, 4,21,  29.72,   0.91,   0.82,   2.52,   1
2002, 4,22,  29.55,   0.75,   0.65,   2.52,   1
2002, 4,23,  29.01,   0.22,   0.11,   2.52,   1
2002, 4,24,  28.96,   0.19,   0.06,   2.52,   1
2002, 4,25,  28.94,   0.18,   0.04,   2.52,   1
2002, 4,26,  28.92,   0.18,   0.02,   2.52,   1
2002, 4,27,  29.28,   0.55,   0.38,   2.52,   1
2002, 4,28,  29.34,   0.63,   0.44,   2.52,   1
2002, 4,29,  29.32,   0.62,   0.42,   2.52,   1
2002, 4,30,  29.02,   0.33,   0.12,   2.52,   1
2002, 5, 1,  29.46,   0.79,   0.56,   2.52,   1
2002, 5, 2,  29.79,   1.13,   0.89,   2.52,   1
2002, 5, 3,  29.53,   0.89,   0.63,   2.52,   1
2002, 5, 4,  29.45,   0.82,   0.55,   2.52,   1
2002, 5, 5,  29.14,   0.53,   0.24,   2.37,   1
2002, 5, 6,  28.94,   0.34,   0.04,   2.37,   1
2002, 5, 7,  28.73,   0.15,  -0.17,   2.37,   0
2002, 5, 8,  28.59,   0.02,  -0.31,   2.37,   0
2002, 5, 9,  28.66,   0.10,  -0.24,   2.37,   0
2002, 5,10,  28.59,   0.05,  -0.31,   2.37,   0
2002, 5,11,  29.08,   0.55,   0.18,   2.37,   1
2002, 5,12,  29.18,   0.67,   0.28,   2.37,   1
2002, 5,13,  29.69,   1.19,   0.79,   2.37,   1
2002, 5,14,  29.56,   1.08,   0.66,   2.37,   1
2002, 5,15,  29.52,   1.05,   0.62,   2.37,   1
2002, 5,16,  29.04,   0.58,   0.14,   2.37,   1
2002, 5,17,  29.08,   0.64,   0.18,   2.37,   1
2002, 5,18,  29.08,   0.65,   0.18,   2.37,   1
2002, 5,19,  28.47,   0.05,  -0.43,   2.37,   0
2002, 5,20,  28.85,   0.44,  -0.05,   2.37,   0
2002, 5,21,  28.83,   0.44,  -0.07,   2.37,   0
2002, 5,22,  28.90,   0.52,   0.00,   2.37,   0
2002, 5,23,  28.85,   0.48,  -0.05,   2.37,   0
2002, 5,24,  28.83,   0.48,  -0.07,   2.37,   0
2002, 5,25,  28.68,   0.34,  -0.22,   2.37,   0
2002, 5,26,  28.84,   0.51,  -0.06,   2.37,   0
2002, 5,27,  28.86,   0.54,  -0.04,   2.37,   0
2002, 5,28,  28.98,   0.68,   0.08,   2.37,   1
2002, 5,29,  28.93,   0.64,   0.03,   2.37,   1
